Ratio.H.M.TotProt.R1.LOG2	Ratio.H.M.TotProt.R2.LOG2	Ratio.H.M.TotProt.R3.LOG2	T-test Significant 	Median_Log2.H.E.	p.value	t.statistic	-Log T-test p-value 	T-test q-value 	T-test Difference 	Protein.ID	Protein.Names	Gene.Name
0.211799994111061	-0.0687000006437302	0.0671999976038933		0.0671999976038933	0.477963344621401	0.86557787068053	0.320605408490518	0.539870776945516	0.0700999970237414	Q9BXV9	EKC/KEOPS complex subunit GON7	GON7
0.0780000016093254	0.0672000050544739	0.0564000010490417	+	0.0672000013291836	0.00850007558826639	10.7772049584904	2.07057722822719	0.0289115517170757	0.067200002570947	O75190-3	Isoform C of DnaJ homolog subfamily B member 6	DNAJB6
0.0676999986171722	0.0568000003695488	0.0785999968647957	+	0.0676999986171722	0.00853040010306344	10.757784965961	2.0690305987006	0.0289377853630325	0.0676999986171722	O95229	ZW10 interactor	ZWINT
0.0678000003099442	0.0527000017464161	0.100400000810623		0.0678000003099442	0.0346517900590979	5.2313816226448	1.46027432548948	0.0657703052677391	0.0736333342889945	P17987	T-complex protein 1 subunit alpha	TCP1
0.0803000032901764	0.0240000002086163	0.068000003695488		0.068000003695488	0.078283652838489	3.360718250463	1.10632891974243	0.121031113553114	0.0574333357314269	B3KX11	T-complex protein 1 subunit gamma	NA
0.216700002551079	-0.0794000029563904	0.0686499997973442		0.0686499997973443	0.506170799918042	0.803142758371843	0.295702912121725	0.566110623723089	0.0686499997973442	Q9NVQ4	Fas apoptotic inhibitory molecule 1	FAIM
0.127399995923042	0.0687000006437302	0.00999999977648258		0.0686999978497623	0.179862495375694	2.02711909133479	0.745059398695129	0.23505644268498	0.068699998781085	B2RAJ6	cDNA, FLJ94957, highly similar to Homo sapiens phosphoinositide-3-kinase, regulatory subunit 4, p150 (PIK3R4), mRNA	NA
0.0687500014901161	0.0973000004887581	0.0401999987661839		0.068749999627471	0.0529588068161221	4.17087526384589	1.27606181570566	0.0896034646113181	0.0687500002483527	Q9Y5L0-3	Isoform 3 of Transportin-3	TNPO3
-0.0294000003486872	0.0688999965786934	0.0898000001907349		0.0688999965786934	0.361641657290851	1.17283215010121	0.441721549187979	0.423528630444297	0.0430999988069137	Q8WU79-3	Isoform 3 of Stromal membrane-associated protein 2	SMAP2
0.175500005483627	-0.0728999972343445	0.0693999975919724		0.0693999975919724	0.509158195215094	0.79673590982893	0.293147261602651	0.568830380031904	0.0573333352804184	Q9UBS4	DnaJ homolog subfamily B member 11	DNAJB11
-0.00039999998989515	0.0986000001430511	0.0697999969124794		0.0697999969124794	0.197104357039601	1.90476188511249	0.705303785261806	0.253257324508799	0.0559999990218785	L7RT18	V-crk sarcoma virus CT10 oncogene homolog (Avian)	CRK
0.0698999986052513	0.321599990129471	-0.0786999985575676		0.0698999986052513	0.466307006551286	0.892485793482574	0.331328058953162	0.527752723090021	0.104266663392385	A0A024RBK4	TRAF-type zinc finger domain containing 1, isoform CRA_a	TRAFD1
-0.146099999547005	0.142299994826317	0.0700000002980232		0.0700000002980232	0.822745793865129	0.254708587003928	0.0847343292776855	0.85497578823691	0.0220666651924451	P62847-2	Isoform 2 of 40S ribosomal protein S24	RPS24
0.217999994754791	-0.0344999991357327	0.0703999996185303		0.0703999996185303	0.367246408925926	1.15560793087537	0.435042442212359	0.42969928395245	0.084633331745863	A8K8N3	cDNA FLJ78740, highly similar to Homo sapiens sperm associated antigen 5 (SPAG5), mRNA	NA
0.0705000013113022	0.0577000007033348	0.108400002121925		0.0705000013113022	0.0352920862772599	5.18111432757531	1.4523226677552	0.0665415063156939	0.0788666680455208	Q16401-2	Isoform 2 of 26S proteasome non-ATPase regulatory subunit 5	PSMD5
0.104599997401237	0.0641999989748001	0.0707999989390373		0.0707999989390373	0.0236767076704634	6.38291406898166	1.62567868792838	0.0510105499009832	0.079866665105025	Q52LJ0-2	Isoform 2 of Protein FAM98B	FAM98B
0.354999989271164	0.0709000006318092	0.0680999979376793		0.0709000006318092	0.225728399051092	1.73023533438951	0.646413799129785	0.284399245066523	0.164666662613551	Q96QR8	Transcriptional activator protein Pur-beta	PURB
0.0709000006318092	0.126200005412102	0.015599999576807		0.0709000024944545	0.156522201733148	2.22065822962129	0.805424047046233	0.210962917123335	0.0709000018735727	B7ZM73	MON2 protein	MON2
-0.234999999403954	0.146799996495247	0.0710999965667725		0.0710999965667725	0.96548736017578	-0.0488373376001356	0.0152534074794526	0.972516685702444	-0.00570000211397807	Q71U35	Transcriptional enhancer factor TEF-5	NA
-0.0662999972701073	0.171499997377396	0.0710999965667725		0.0710999965667725	0.483675554742712	0.852637731613215	0.315445861564644	0.544400871751994	0.0587666655580203	Q96T58	Msx2-interacting protein	SPEN
0.0734999999403954	0.0615000016987324	0.0714000016450882	+	0.0714000016450882	0.00287970071354957	18.5945967928638	2.54065264599545	0.0173221950089256	0.0688000010947386	A8K401	Prohibitin, isoform CRA_a	PHB
0.118299998342991	-0.206699997186661	0.0714000016450882		0.0714000016450882	0.960524134074151	-0.05587085495737	0.0174917186070209	0.968279449059786	-0.00566666573286057	Q2L6I0	FB19 protein	PPP1R10
-0.172700002789497	0.0855000019073486	0.0715000033378601		0.0715000033378601	0.955900166461291	-0.0624273164082091	0.0195874627646801	0.964187773815834	-0.00523333251476288	A8K517	Ribosomal protein S23, isoform CRA_a	RPS23
0.200299993157387	0.0715000033378601	0.0148000000044703		0.0715000033378601	0.223856495441338	1.74073695360968	0.650030300062383	0.282524999718717	0.0955333321665724	Q9UNS2	COP9 signalosome complex subunit 3	COPS3
-0.00559999980032444	0.149000003933907	0.0716999992728233		0.0717000020667913	0.249386100866321	1.60657236070918	0.60312774918344	0.308508329411286	0.0717000011354685	A0A024RAL0	X-ray repair complementing defective repair in Chinese hamster cells 4, isoform CRA_c	XRCC4
0.0234999991953373	0.28889998793602	0.0718000009655952		0.0718000009655952	0.257176476335005	1.56912780767916	0.589768760835761	0.31631099830929	0.128066662698984	Q8TAQ2-2	Isoform 2 of SWI/SNF complex subunit SMARCC2	SMARCC2
0.0723499953746796	0.363999992609024	-0.219300001859665		0.0723499953746795	0.709297080779326	0.429672103907571	0.14917182755318	0.755177154016106	0.0723499953746796	P30307-4	Isoform 5 of M-phase inducer phosphatase 3	CDC25C
0.395099997520447	0.0723499953746796	-0.250400006771088		0.0723499953746795	0.735248993648027	0.388269146655873	0.133565561249186	0.778114450792705	0.0723499953746796	Q96DX7	Tripartite motif-containing protein 44	TRIM44
0.0701000019907951	0.0723999962210655	0.0746999979019165	+	0.0723999999463558	0.000336230754978984	54.5219955834706	3.47336254933521	0.00793163729838674	0.0723999987045924	K9JA46	Epididymis luminal secretory protein 52	EL52
0.0724000036716461	-0.0573000013828278	0.1300999969244		0.0724000036716461	0.474523800531019	0.873446542265796	0.323741999927788	0.53634076725953	0.0483999997377396	A0A024R6T8	NEFA-interacting nuclear protein NIP30, isoform CRA_a	NIP30
0.0746999979019165	0.0724999979138374	-0.0152000002563		0.0724999979138374	0.275579235454008	1.48614443913385	0.559753514542962	0.334921673435971	0.043999998519818	Q4G0N4	NAD kinase 2, mitochondrial	NADK2
0.0961999967694283	0.061599999666214	0.0727000012993813	+	0.0727000012993813	0.0171703371450062	7.53288154710034	1.76522117724591	0.0424244537666905	0.0768333325783412	A0A024RBJ2	Potassium channel tetramerisation domain containing 10, isoform CRA_b	KCTD10
0.0935999974608421	0.0731000006198883	0.0526000000536442		0.0730999987572432	0.0252273278220015	6.17623999451956	1.59812875633211	0.0529691095196319	0.0730999993781249	Q99623	Prohibitin-2	PHB2
0.1824000030756	-0.0734999999403954	0.0733999982476234		0.0733999982476234	0.498575080785872	0.819603524091369	0.302269431703942	0.559081235168237	0.0607666671276093	Q9Y5J9	Mitochondrial import inner membrane translocase subunit Tim8 B	TIMM8B
0.356599986553192	0.0417000018060207	0.0737000033259392		0.0737000033259392	0.256487664173395	1.57237968008577	0.590933519896586	0.315767278921145	0.157333330561717	Q9UGR2-2	Isoform 2 of Zinc finger CCCH domain-containing protein 7B	ZC3H7B
0.152199998497963	0.0737999975681305	-0.357499986886978		0.0737999975681305	0.808034847830726	-0.276624454512582	0.092569909158278	0.841906534998184	-0.0438333302736282	Q8NBP7	Proprotein convertase subtilisin/kexin type 9	PCSK9
-0.0736000016331673	0.215800002217293	0.0738999992609024		0.0738999992609024	0.47945605821448	0.862181105894598	0.31925118943063	0.541198580374873	0.072033333281676	Q5F1R6	DnaJ homolog subfamily C member 21	DNAJC21
0.109300002455711	0.0542000010609627	0.0738999992609024		0.0738999992609024	0.0390791637179607	4.90907816351043	1.40805473864943	0.0717525965062594	0.0791333342591922	Q9NTK5	Obg-like ATPase 1	OLA1
0.0461999997496605	0.102399997413158	0.0742999985814095		0.0742999985814092	0.0445179316039633	4.57976433792213	1.35146502215869	0.0789037259383621	0.0742999985814095	Q5SQH4	DBP2 protein	DHX16
0.154300004243851	-0.00529999984428287	0.0745000019669533		0.0745000021997841	0.247267737482281	1.61701485800417	0.606832545921487	0.306554503608943	0.0745000021221737	P52948-6	Isoform 6 of Nuclear pore complex protein Nup98-Nup96	NUP98
0.0703999996185303	0.0746999979019165	0.0790000036358833	+	0.0747000016272068	0.00110269659781377	30.0893343497817	2.95754395095169	0.0118291945220804	0.0747000003854434	Q658N3	Down-regulator of transcription 1, TBP-binding (Negative cofactor 2), isoform CRA_a	DKFZp666G145
0.144500002264977	0.0749000012874603	0.0575999990105629		0.0749000012874603	0.0736980551161019	3.47678134445233	1.1325439743894	0.115688544284242	0.0923333341876666	A0A024R1K8	Splicing factor 3a, subunit 1, 120kDa, isoform CRA_a	SF3A1
0.0900000035762787	0.059799998998642	0.0749000012874603	+	0.0749000012874604	0.0132785686238326	8.59142967235985	1.87684873763936	0.0364305872067487	0.0749000012874603	Q9UH65	Switch-associated protein 70	SWAP70
0.0750999972224236	0.181999996304512	0.0502999983727932		0.0750999972224236	0.126628065497613	2.53592986802208	0.897470028012735	0.17759152520019	0.102466663966576	K4DI92	RWD domain containing 4A	RWDD4
0.0751999989151955	-0.281300008296967	0.191799998283386		0.0751999989151955	0.976321236865197	-0.0334962196763497	0.0104072638457506	0.98207671674454	-0.00476667036612829	Q12834	Cell division cycle protein 20 homolog	CDC20
0.109700001776218	0.0410999990999699	0.0754000023007393		0.0754000004380939	0.0625752123962958	3.8074818237496	1.20359767461455	0.101818978731945	0.0754000010589759	B4DGH7	cDNA FLJ58169, highly similar to Anaphase-promoting complex subunit 2 (APC2)(Cyclosome subunit 2)	NA
-0.355399996042252	0.692700028419495	0.0754000023007393		0.0754000023007393	0.695379357957274	0.452294500091388	0.157778205309793	0.742211620805538	0.137566678225994	Q15050	Ribosome biogenesis regulatory protein homolog	RRS1
0.0754999965429306	-0.00730000017210841	0.1925999969244		0.0754999965429306	0.272588506010179	1.49914446206814	0.564492465427195	0.331759521349901	0.0869333310984075	Q15276	Rab GTPase-binding effector protein 1	RABEP1
0.120399996638298	0.030799999833107	0.0755999982357025		0.0755999982357025	0.0998332849191182	2.92283577377913	1.00072463863223	0.147190836828834	0.0755999982357025	O95714	E3 ubiquitin-protein ligase HERC2	HERC2
0.089199997484684	0.0758499950170517	0.0625	+	0.075849998742342	0.0101687163097712	9.84090366683618	1.99273385488256	0.0315094796806891	0.0758499975005786	A0A1B0GW44	Cathepsin D	CTSD
-0.0291000008583069	0.176499992609024	0.0760999992489815		0.0760999992489815	0.3362158155207	1.25511735044704	0.473381863716552	0.397204881157765	0.0744999969998996	Q7Z392-4	Isoform 4 of Trafficking protein particle complex subunit 11	TRAPPC11
0.281399995088577	-0.128700003027916	0.0763499960303307		0.0763499960303305	0.585076775803698	0.644925983367841	0.232787140550144	0.640095750232791	0.0763499960303307	A8K2T5	cDNA FLJ77047, highly similar to Homo sapiens zinc finger protein 217 (ZNF217), mRNA (Fragment)	NA
0.124499998986721	-0.00559999980032444	0.0764999985694885		0.0764999985694885	0.22852673462329	1.71474707283671	0.641062986503661	0.286892506457038	0.065133332585295	P23258	Tubulin gamma-1 chain	TUBG1
0.0768499970436096	0.292499989271164	-0.138799995183945		0.0768499970436095	0.599984766649282	0.617241382974842	0.221859776023247	0.653611836662645	0.0768499970436096	Q9UBS0	Ribosomal protein S6 kinase beta-2	RPS6KB2
0.0773000121116638	-0.548399984836578	0.703000009059906		0.077300012111664	0.850395807843	0.213980420418904	0.0703788894009598	0.877234031289	0.0773000121116638	Q15004	PCNA-associated factor	PCLAF
0.160600006580353	-0.0307000000029802	0.0775000005960464		0.0775000005960464	0.338238507930252	1.24830473952061	0.470776952812428	0.398949979621604	0.069133335724473	P33316-2	Isoform 2 of Deoxyuridine 5-triphosphate nucleotidohydrolase, mitochondrial	DUT
0.0775000005960464	0.0165999997407198	0.138400003314018		0.0775000015273689	0.158343732457056	2.20416972568129	0.800399120856784	0.213114925514619	0.0775000012169282	B7Z314	cDNA FLJ55209, highly similar to Basic FGF-repressed Zic-binding protein	NA
0.11429999768734	0.0776000022888184	-0.0973000004887581		0.0776000022888184	0.676778286754154	0.483032116897915	0.169553583323226	0.724775742655774	0.0315333331624667	Q5TC12-3	Isoform 3 of ATP synthase mitochondrial F1 complex assembly factor 1	ATPAF1
0.00260000000707805	0.0776000022888184	0.09009999781847		0.0776000022888184	0.173335935529325	2.07764053539638	0.761111394340484	0.228510596854946	0.0567666667047888	Q9Y3I0	tRNA-splicing ligase RtcB homolog	RTCB
0.0615000016987324	0.482400000095367	0.0777999982237816		0.0777999982237816	0.271173405894673	1.50535851623098	0.566752908712924	0.330430052439452	0.207233333339294	A0A024R4R9	Leukocyte receptor cluster (LRC) member 8, isoform CRA_a	LENG8
0.0778999999165535	0.0105999996885657	0.16159999370575		0.0778999999165535	0.196504954325672	1.90877163274069	0.706626505190377	0.252613972635479	0.0833666644369562	A3RJH1	ATP-dependent RNA helicase DDX1	DDX1
0.0626000016927719	0.0780000016093254	0.0856999978423119	+	0.0780000016093254	0.00800699686000209	11.1082302547087	2.09653034191816	0.0279336706922353	0.0754333337148031	A0A087WV46	Ragulator complex protein LAMTOR4	LAMTOR4
0.171200007200241	0.00549999997019768	0.0781999975442886		0.0781999975442886	0.218424589726075	1.77187473598554	0.660698471738832	0.276761255902127	0.0849666682382425	B2R8A2	cDNA, FLJ93804, highly similar to Homo sapiens gp25L2 protein (HSGP25L2G), mRNA	NA
0.0346000008285046	0.151899993419647	0.0781999975442886		0.0781999975442886	0.12328895307202	2.57757131014995	0.909075835444776	0.174197115799701	0.0882333305974801	Q53FU3	Coatomer protein complex, subunit zeta 1 variant (Fragment)	NA
0.0384000018239021	0.0785000026226044	0.118600003421307		0.0785000026226046	0.0770616312441018	3.39067307302998	1.11316180393152	0.119611427725598	0.0785000026226044	B2R9D9	cDNA, FLJ94347	NA
0.225400000810623	0.0785999968647957	0.0564000010490417		0.0785999968647957	0.151688189572678	2.26572401537105	0.819048232989108	0.205693202832707	0.120133332908154	Q00403	Transcription initiation factor IIB	GTF2B
0.30129998922348	-0.0855000019073486	0.0785999968647957		0.0785999968647957	0.473622047628284	0.875519232149652	0.324568088927782	0.535439766300643	0.0981333280603091	Q9H788	SH2 domain-containing protein 4A	SH2D4A
0.14470000565052	0.012699999846518	0.0787000060081482		0.078700002748519	0.174895104382982	2.06533935337316	0.757222359419669	0.230269550860726	0.0787000038350622	Q86Y82	Syntaxin-12	STX12
-0.637499988079071	0.468800008296967	0.0794999971985817		0.0794999971985817	0.935244911598803	-0.0917701326195191	0.0290746459959131	0.948399109047996	-0.0297333275278409	A0A024R9D2	Metadherin, isoform CRA_a	MTDH
0.090999998152256	0.0615000016987324	0.0794999971985817	+	0.0794999971985817	0.0120993775761762	9.00843620233141	1.91723697036002	0.0345821964335231	0.0773333323498567	A0A0A0N0L3	TDP43 isoform H	TDP43
0.0797000005841255	0.123800002038479	0.0697000026702881		0.0797000005841255	0.0317282406358284	5.47957325451792	1.49855400932354	0.062393220358962	0.0910666684309642	Q71SV8	Crn-related protein kim1	NA
-0.135800004005432	0.136199995875359	0.0804999992251396		0.0804999992251396	0.775982787791578	0.325069766724115	0.110147911795983	0.81282093118583	0.0269666636983554	B3KUQ5	cDNA FLJ40389 fis, clone TESTI2036691, highly similar to Thioredoxin reductase 2, mitochondrial (EC 1.8.1.9)	NA
0.137199997901917	0.0239000003784895	0.0805500000715256		0.0805499991402032	0.132806707920489	2.46278365595927	0.876779991693168	0.185030169826931	0.0805499994506439	A0A024R608	Ribosomal protein, large, P1, isoform CRA_a	RPLP1
0.0627999976277351	0.277399986982346	0.0812000036239624		0.0812000036239624	0.177455191917766	2.04546051725897	0.750911293554323	0.23267933704444	0.140466662744681	B2R5M9	cDNA, FLJ92537, highly similar to Homo sapiens procollagen-lysine, 2-oxoglutarate 5-dioxygenase (lysine hydroxylase, Ehlers-Danlos syndrome type VI) (PLOD), mRNA	NA
0.0812999978661537	0.366699993610382	-0.0274999998509884		0.0812999978661537	0.355364934576074	1.19249581804535	0.44932542816668	0.417419251972253	0.140166663875182	Q969E4	Transcription elongation factor A protein-like 3	TCEAL3
0.0881000012159348	-0.00230000005103648	0.0812999978661537		0.0812999978661537	0.195385456385308	1.91630455874256	0.709107775430826	0.251427383183906	0.0556999996770173	Q9Y3F4	Serine-threonine kinase receptor-associated protein	STRAP
0.0813999995589256	0.128600001335144	0.0342000015079975		0.0814000014215708	0.0961794567207566	2.98705378085807	1.01691767473028	0.142826423792044	0.0814000008006891	F5GWH5	Transmembrane protein 258	TMEM258
0.0813999995589256	0.200200006365776	-0.0373999997973442		0.0814000032842159	0.357177588344164	1.18677557043279	0.447115792405712	0.41916371026808	0.0814000020424525	A2IDA3	DNA-3-methyladenine glycosylase (Fragment)	MPG
